host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T12:00:29.941987+00:00,8805.219464598,5.930173568,96,1280,480,287.519927,238.052222,30,138,2183,nan,nan,0,0,0
2026-08-12T12:00:29.975396+00:00,8805.253273717,5.966119042,97,1280,480,287.551930,237.842831,30,138,2176,nan,nan,0,0,0
2026-08-12T12:00:30.013704+00:00,8805.289388814,5.998120063,98,1280,480,287.586411,238.271774,30,138,2193,nan,nan,0,0,0
2026-08-12T12:00:30.043589+00:00,8805.321339952,6.030143297,99,1280,480,287.576325,238.127971,30,138,2188,nan,nan,0,0,0
2026-08-12T12:00:30.076802+00:00,8805.353452809,6.066133190,100,1280,480,287.606587,238.118481,30,138,2186,nan,nan,0,0,0
2026-08-12T12:00:30.115412+00:00,8805.392920494,6.098145297,101,1280,480,287.551645,237.850548,30,138,2188,nan,nan,0,0,0
2026-08-12T12:00:30.149011+00:00,8805.424100859,6.134135174,102,1280,480,287.537122,237.576535,30,138,2182,nan,nan,0,0,0
2026-08-12T12:00:30.179244+00:00,8805.453101098,6.166146883,103,1280,480,287.563694,237.415378,30,139,2198,nan,nan,0,0,0
2026-08-12T12:00:30.210637+00:00,8805.488140919,6.202136365,104,1280,480,287.523441,237.275376,30,139,2197,nan,nan,0,0,0
2026-08-12T12:00:30.250846+00:00,8805.528258989,6.234136954,105,1280,480,287.454337,236.323084,30,138,2179,nan,nan,0,0,0
2026-08-12T12:00:30.276566+00:00,8805.554878909,6.270126427,106,1280,480,287.391781,235.944749,29,138,2190,nan,nan,0,0,0
2026-08-12T12:00:30.310775+00:00,8805.588398708,6.302171450,107,1280,480,287.276113,235.577657,29,138,2202,nan,nan,0,0,0
2026-08-12T12:00:30.347177+00:00,8805.621167844,6.334138692,108,1280,480,286.965349,235.113727,29,138,2251,nan,nan,0,0,0
2026-08-12T12:00:30.382647+00:00,8805.659063256,6.370139262,109,1280,480,286.639854,235.043419,29,137,2188,nan,nan,0,0,0
2026-08-12T12:00:30.410352+00:00,8805.688199113,6.402150938,110,1280,480,286.505931,235.238595,30,139,2192,nan,nan,0,0,0
2026-08-12T12:00:30.453635+00:00,8805.729276312,6.438140388,111,1280,480,286.461292,234.868988,30,138,2183,nan,nan,0,0,0
2026-08-12T12:00:30.477550+00:00,8805.756581372,6.470140944,112,1280,480,286.328161,234.649475,30,138,2191,nan,nan,0,0,0
2026-08-12T12:00:30.515962+00:00,8805.793171374,6.506130385,113,1280,480,285.910468,234.151893,29,138,2245,nan,nan,0,0,0
2026-08-12T12:00:30.544443+00:00,8805.823182790,6.538142044,114,1280,480,285.586957,234.874094,29,138,2208,nan,nan,0,0,0
2026-08-12T12:00:30.577659+00:00,8805.856255212,6.570153698,115,1280,480,285.428963,235.160347,30,138,2189,nan,nan,0,0,0
2026-08-12T12:00:30.615828+00:00,8805.893069464,6.606143126,116,1280,480,285.155868,235.125963,30,138,2207,nan,nan,0,0,0
2026-08-12T12:00:30.645737+00:00,8805.923077989,6.638143661,117,1280,480,284.699642,235.064458,30,138,2234,nan,nan,0,0,0
2026-08-12T12:00:30.686813+00:00,8805.961218638,6.674144191,118,1280,480,284.483827,235.506606,29,139,2195,nan,nan,0,0,0
2026-08-12T12:00:30.718798+00:00,8805.994453994,6.706155828,119,1280,480,284.262280,235.953583,30,138,2219,nan,nan,0,0,0
2026-08-12T12:00:30.758682+00:00,8806.033103740,6.742145239,120,1280,480,284.008501,235.864877,29,139,2235,nan,nan,0,0,0
2026-08-12T12:00:30.782594+00:00,8806.061135370,6.774145757,121,1280,480,283.670112,235.167640,30,139,2225,nan,nan,0,0,0
2026-08-12T12:00:30.824285+00:00,8806.101321225,6.810157381,122,1280,480,283.490745,235.480813,29,138,2215,nan,nan,0,0,0
2026-08-12T12:00:30.848799+00:00,8806.126893909,6.842135668,123,1280,480,283.252357,235.853166,30,139,2227,nan,nan,0,0,0
2026-08-12T12:00:30.883686+00:00,8806.160861270,6.874147284,124,1280,480,283.077095,235.878978,30,139,2231,nan,nan,0,0,0
2026-08-12T12:00:30.916671+00:00,8806.194481300,6.910147785,125,1280,480,282.810872,235.308176,29,139,2226,nan,nan,0,0,0
2026-08-12T12:00:30.953220+00:00,8806.231845183,6.942148282,126,1280,480,282.626517,234.933034,29,138,2225,nan,nan,0,0,0
2026-08-12T12:00:30.995305+00:00,8806.269745810,6.978148775,127,1280,480,282.486559,235.557348,30,138,2232,nan,nan,0,0,0
2026-08-12T12:00:31.026109+00:00,8806.303694102,7.010160375,128,1280,480,282.328090,235.759551,30,139,2225,nan,nan,0,0,0
2026-08-12T12:00:31.057869+00:00,8806.335647670,7.046138638,129,1280,480,282.204291,235.878409,30,140,2237,nan,nan,0,0,0
2026-08-12T12:00:31.086816+00:00,8806.364510126,7.078150231,130,1280,480,282.049687,235.985228,30,139,2234,nan,nan,0,0,0
2026-08-12T12:00:31.118808+00:00,8806.396402908,7.110150709,131,1280,480,281.792369,235.773292,29,138,2254,nan,nan,0,0,0
2026-08-12T12:00:31.159688+00:00,8806.436693382,7.146151183,132,1280,480,281.711101,235.903255,30,138,2243,nan,nan,0,0,0
2026-08-12T12:00:31.184933+00:00,8806.463580371,7.178173875,133,1280,480,281.564172,236.224490,30,138,2205,nan,nan,0,0,0
2026-08-12T12:00:31.230765+00:00,8806.506710782,7.214152119,134,1280,480,281.550272,236.451540,30,138,2208,nan,nan,0,0,0
2026-08-12T12:00:31.258825+00:00,8806.537280835,7.246152582,135,1280,480,281.377677,236.210023,30,139,2195,nan,nan,0,0,0
2026-08-12T12:00:31.293276+00:00,8806.569919809,7.282153041,136,1280,480,281.231289,236.443192,30,138,2218,nan,nan,0,0,0
2026-08-12T12:00:31.325020+00:00,8806.602604464,7.314164607,137,1280,480,280.948763,236.250000,30,138,2264,nan,nan,0,0,0
2026-08-12T12:00:31.361587+00:00,8806.638830779,7.350142837,138,1280,480,280.696420,236.966470,30,138,2207,nan,nan,0,0,0
2026-08-12T12:00:31.394616+00:00,8806.670968942,7.382154396,139,1280,480,280.602821,236.974977,30,138,2198,nan,nan,0,0,0
2026-08-12T12:00:31.422203+00:00,8806.699955062,7.414165951,140,1280,480,280.569672,237.163934,30,138,2196,nan,nan,0,0,0
2026-08-12T12:00:31.465449+00:00,8806.741533814,7.450155281,141,1280,480,280.540345,237.251133,29,138,2206,nan,nan,0,0,0
2026-08-12T12:00:31.494507+00:00,8806.772140168,7.482155718,142,1280,480,280.402797,236.958502,29,138,2217,nan,nan,0,0,0
2026-08-12T12:00:31.525638+00:00,8806.803417004,7.518156152,143,1280,480,280.235426,236.798655,29,139,2230,nan,nan,0,0,0
2026-08-12T12:00:31.556350+00:00,8806.834496632,7.550167693,144,1280,480,280.027802,236.396734,30,138,2266,nan,nan,0,0,0
