host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T13:28:06.327265+00:00,14061.606649030,4.905350126,87,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.363951+00:00,14061.642505873,4.941339029,88,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.398035+00:00,14061.676364135,4.973350154,89,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.437643+00:00,14061.716684573,5.009339057,90,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.468646+00:00,14061.747338420,5.041339071,91,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.500493+00:00,14061.778955034,5.077327974,92,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.529740+00:00,14061.808608129,5.109327988,93,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.562419+00:00,14061.841378755,5.141350223,94,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.602264+00:00,14061.880708587,5.177339125,95,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.633283+00:00,14061.911991380,5.209350249,96,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.672407+00:00,14061.951653900,5.245339151,97,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.703828+00:00,14061.981980148,5.277339164,98,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.736085+00:00,14062.014166310,5.313328066,99,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.768569+00:00,14062.046620517,5.345339190,100,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.802165+00:00,14062.081381921,5.381350314,101,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.836588+00:00,14062.115691221,5.413328105,102,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.868260+00:00,14062.146811992,5.445339228,103,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.899678+00:00,14062.178771546,5.481339613,104,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.940148+00:00,14062.218423934,5.513351106,105,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.970990+00:00,14062.249468421,5.549340374,106,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.006735+00:00,14062.285296116,5.581340750,107,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.036987+00:00,14062.315718647,5.617330012,108,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.073053+00:00,14062.351574797,5.649341493,109,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.104356+00:00,14062.382972990,5.681352971,110,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.136663+00:00,14062.415191174,5.717342224,111,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.168364+00:00,14062.447896897,5.749353696,112,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.205749+00:00,14062.485127262,5.785342943,113,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.237993+00:00,14062.517119164,5.817343299,114,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.274656+00:00,14062.553349421,5.853332732,115,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.307747+00:00,14062.586066358,5.885344383,116,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.347859+00:00,14062.626643216,5.921356030,117,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.374419+00:00,14062.653099544,5.953345450,118,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.404747+00:00,14062.684153301,5.985345977,119,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:07.445271+00:00,14062.723411173,6.021346547,120,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
