host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T13:29:14.959214+00:00,14130.234885808,2.606727107,70,1280,480,220.459770,222.593018,32,138,2349,nan,nan,0,0,0
2026-08-12T13:29:14.989933+00:00,14130.265984167,2.638738218,71,1280,480,220.144300,222.801851,32,138,2377,nan,nan,0,0,0
2026-08-12T13:29:15.022536+00:00,14130.299642827,2.670738218,72,1280,480,219.983634,222.324381,31,138,2383,nan,nan,0,0,0
2026-08-12T13:29:15.053088+00:00,14130.331933775,2.706738218,73,1280,480,219.951660,222.122320,32,138,2379,nan,nan,0,0,0
2026-08-12T13:29:15.090066+00:00,14130.363931855,2.738738218,74,1280,480,220.039457,222.036911,31,138,2357,nan,nan,0,0,0
2026-08-12T13:29:15.131542+00:00,14130.408320898,2.774738218,75,1280,480,220.161684,222.078737,34,139,2375,nan,nan,0,0,0
2026-08-12T13:29:15.162637+00:00,14130.437653947,2.806738218,76,1280,480,220.443273,221.080557,33,139,2371,nan,nan,0,0,0
2026-08-12T13:29:15.190966+00:00,14130.469482185,2.842738218,77,1280,480,220.696128,221.211700,33,138,2376,nan,nan,0,0,0
2026-08-12T13:29:15.225828+00:00,14130.500558085,2.874727107,78,1280,480,220.919348,220.518178,34,139,2393,nan,nan,0,0,0
2026-08-12T13:29:15.265974+00:00,14130.541122112,2.910727107,79,1280,480,221.096243,219.952723,34,139,2369,nan,nan,0,0,0
2026-08-12T13:29:15.291281+00:00,14130.569548144,2.942749329,80,1280,480,221.237795,220.219276,34,139,2376,nan,nan,0,0,0
2026-08-12T13:29:15.326940+00:00,14130.600977683,2.974738218,81,1280,480,221.234355,219.774885,33,139,2381,nan,nan,0,0,0
2026-08-12T13:29:15.364602+00:00,14130.642383901,3.010738218,82,1280,480,221.150904,219.417402,33,139,2379,nan,nan,0,0,0
2026-08-12T13:29:15.398841+00:00,14130.673633953,3.042749562,83,1280,480,221.029139,219.145693,33,139,2368,nan,nan,0,0,0
2026-08-12T13:29:15.432403+00:00,14130.710076470,3.078738682,84,1280,480,220.906026,218.675938,33,139,2373,nan,nan,0,0,0
2026-08-12T13:29:15.460862+00:00,14130.736495357,3.110738911,85,1280,480,220.800169,218.050590,33,138,2372,nan,nan,0,0,0
2026-08-12T13:29:15.498587+00:00,14130.775657248,3.146739139,86,1280,480,220.707276,218.033418,33,139,2364,nan,nan,0,0,0
2026-08-12T13:29:15.526599+00:00,14130.804324759,3.178728254,87,1280,480,220.534235,217.273035,32,139,2366,nan,nan,0,0,0
2026-08-12T13:29:15.571610+00:00,14130.846153563,3.214750700,88,1280,480,220.524153,216.883475,33,138,2360,nan,nan,0,0,0
2026-08-12T13:29:15.598659+00:00,14130.875896023,3.246740138,89,1280,480,220.186944,216.330649,34,139,2359,nan,nan,0,0,0
2026-08-12T13:29:15.642914+00:00,14130.917474487,3.278751794,90,1280,480,220.395544,215.912568,34,139,2379,nan,nan,0,0,0
2026-08-12T13:29:15.662865+00:00,14130.941244995,3.314741224,91,1280,480,220.372475,216.010943,33,138,2376,nan,nan,0,0,0
2026-08-12T13:29:15.704540+00:00,14130.978393581,3.346752871,92,1280,480,220.421207,216.127410,34,140,2386,nan,nan,0,0,0
2026-08-12T13:29:15.735315+00:00,14131.010211918,3.382731181,93,1280,480,220.370974,216.311167,32,139,2391,nan,nan,0,0,0
2026-08-12T13:29:15.766524+00:00,14131.041398352,3.414742820,94,1280,480,220.380774,216.629213,33,140,2403,nan,nan,0,0,0
2026-08-12T13:29:15.808673+00:00,14131.080600241,3.450732415,95,1280,480,220.499792,217.473553,33,139,2401,nan,nan,0,0,0
2026-08-12T13:29:15.834430+00:00,14131.112222079,3.482733116,96,1280,480,220.557917,218.094167,34,140,2400,nan,nan,0,0,0
2026-08-12T13:29:15.868684+00:00,14131.143230540,3.514744922,97,1280,480,220.592794,218.640972,34,139,2387,nan,nan,0,0,0
2026-08-12T13:29:15.909020+00:00,14131.183036381,3.550745612,98,1280,480,220.568677,218.855109,33,139,2388,nan,nan,0,0,0
2026-08-12T13:29:15.940380+00:00,14131.214412265,3.582746296,99,1280,480,220.526029,219.086062,33,140,2382,nan,nan,0,0,0
2026-08-12T13:29:15.971221+00:00,14131.246235258,3.618746975,100,1280,480,220.460537,218.748531,33,139,2382,nan,nan,0,0,0
