host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T12:00:55.861962+00:00,8831.140215708,10.270837350,95,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.899912+00:00,8831.177533543,10.306825817,96,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.935637+00:00,8831.213593216,10.338825399,97,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.966873+00:00,8831.243401306,10.374824984,98,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.998230+00:00,8831.275355275,10.406824573,99,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.029775+00:00,8831.307657561,10.438835276,100,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.065433+00:00,8831.343094080,10.474823760,101,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.099247+00:00,8831.375780682,10.506834469,102,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.134855+00:00,8831.410282268,10.542822960,103,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.168723+00:00,8831.441788915,10.574822565,104,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.217783+00:00,8831.490947646,10.610811062,105,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.231241+00:00,8831.510648677,10.642821784,106,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.264503+00:00,8831.542768908,10.674832509,107,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.301414+00:00,8831.579398454,10.710821015,108,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.334358+00:00,8831.610393803,10.742831746,109,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.370523+00:00,8831.648103273,10.778820258,110,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.401273+00:00,8831.680159295,10.810819884,111,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.436352+00:00,8831.714357658,10.846819513,112,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.468246+00:00,8831.746400308,10.878819145,113,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.510599+00:00,8831.784485661,10.914829891,114,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.537127+00:00,8831.814281249,10.946818418,115,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:56.569717+00:00,8831.846221646,10.978818059,116,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
