host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T12:26:24.876437+00:00,10360.152145723,6.570346181,51,1280,480,559.620142,234.338628,29,148,2959,455.480330,235.221873,25,150,2542
2026-08-12T12:26:24.916102+00:00,10360.191740624,6.602346663,52,1280,480,559.566849,234.428035,29,147,2932,455.412019,235.460723,25,150,2546
2026-08-12T12:26:24.945498+00:00,10360.223965177,6.638336030,53,1280,480,559.482970,234.501022,29,147,2936,455.388932,235.431319,25,150,2548
2026-08-12T12:26:24.977730+00:00,10360.253195503,6.670347616,54,1280,480,559.551124,230.376722,29,131,2758,455.467984,235.460079,25,150,2530
2026-08-12T12:26:25.005556+00:00,10360.284820409,6.702348087,55,1280,480,559.635174,230.814317,29,131,2752,455.532729,236.173107,24,150,2536
2026-08-12T12:26:25.044465+00:00,10360.322766385,6.738348554,56,1280,480,559.735753,231.188385,29,131,2755,455.746368,236.356498,24,150,2547
2026-08-12T12:26:25.073682+00:00,10360.353068561,6.770349017,57,1280,480,560.077344,231.438526,28,131,2741,456.110186,236.775664,24,150,2523
2026-08-12T12:26:25.116945+00:00,10360.395379283,6.806349477,58,1280,480,560.440751,232.201228,28,131,2768,456.474636,237.333071,23,150,2543
2026-08-12T12:26:25.147959+00:00,10360.426070438,6.838349933,59,1280,480,560.803207,232.361516,27,131,2744,456.807829,237.329775,24,150,2529
2026-08-12T12:26:25.183501+00:00,10360.462279605,6.874350385,60,1280,480,561.097959,237.068707,27,147,2940,457.142294,237.747339,24,150,2537
2026-08-12T12:26:25.218283+00:00,10360.497580529,6.906350834,61,1280,480,561.405834,232.759453,28,132,2777,457.385069,237.856582,24,150,2545
2026-08-12T12:26:25.250289+00:00,10360.529068366,6.942340168,62,1280,480,561.734273,232.602675,28,132,2766,457.537109,238.111719,24,150,2560
2026-08-12T12:26:25.281832+00:00,10360.560090134,6.974351720,63,1280,480,562.115009,232.306691,27,132,2765,457.754599,237.927984,24,150,2555
2026-08-12T12:26:25.310629+00:00,10360.589177852,7.006352158,64,1280,480,562.417685,232.809490,28,131,2782,457.931265,238.073449,25,151,2546
2026-08-12T12:26:25.348045+00:00,10360.626660478,7.042352592,65,1280,480,562.589145,232.492451,28,131,2782,458.043015,237.808208,24,151,2534
2026-08-12T12:26:25.378433+00:00,10360.657042644,7.074353023,66,1280,480,562.743624,236.564094,29,147,2980,458.153005,237.402810,25,150,2562
2026-08-12T12:26:25.416868+00:00,10360.694770598,7.110353451,67,1280,480,563.156341,231.514942,28,132,2744,458.387083,230.322070,24,127,2338
2026-08-12T12:26:25.445947+00:00,10360.725132807,7.142353875,68,1280,480,563.468603,231.231216,28,132,2755,458.605232,237.132370,24,150,2561
2026-08-12T12:26:25.484669+00:00,10360.763688548,7.178354296,69,1280,480,563.861993,231.400511,29,131,2739,458.936720,230.147223,24,126,2323
2026-08-12T12:26:25.516700+00:00,10360.795229138,7.210354713,70,1280,480,564.319009,231.112527,28,131,2746,459.223842,229.998714,24,126,2332
2026-08-12T12:26:25.556275+00:00,10360.834573375,7.246344016,71,1280,480,564.728391,231.318626,29,132,2765,459.593777,230.307332,24,127,2346
2026-08-12T12:26:25.580891+00:00,10360.859255695,7.278355538,72,1280,480,565.259608,231.117839,28,132,2758,459.901751,230.286202,24,127,2341
2026-08-12T12:26:25.614107+00:00,10360.892862867,7.310367056,73,1280,480,565.485213,235.356946,29,147,2908,460.069434,237.159426,24,151,2578
2026-08-12T12:26:25.652737+00:00,10360.930371352,7.346356349,74,1280,480,565.803668,231.347717,29,132,2781,460.234158,237.076507,24,152,2588
2026-08-12T12:26:25.689041+00:00,10360.968190937,7.378367861,75,1280,480,566.020445,231.553802,29,132,2788,460.347458,237.142912,24,152,2596
2026-08-12T12:26:25.720889+00:00,10360.999418395,7.414357148,76,1280,480,566.039223,231.527528,29,132,2779,460.284262,233.760472,23,141,2459
2026-08-12T12:26:25.750703+00:00,10361.028998782,7.446368654,77,1280,480,566.030598,231.494960,29,132,2778,460.376829,236.044286,23,151,2529
2026-08-12T12:26:25.788879+00:00,10361.067477470,7.482346823,78,1280,480,566.134532,231.376259,29,132,2780,460.411742,236.255319,23,151,2538
2026-08-12T12:26:25.818008+00:00,10361.096734012,7.514347211,79,1280,480,566.237173,231.405095,28,132,2787,460.416192,233.894223,23,144,2458
2026-08-12T12:26:25.852773+00:00,10361.131166905,7.546358707,80,1280,480,566.438440,231.305297,28,133,2794,460.552396,233.747766,23,144,2462
2026-08-12T12:26:25.891850+00:00,10361.170083151,7.582359089,81,1280,480,566.724627,231.331086,29,133,2818,460.703779,233.563186,24,144,2461
2026-08-12T12:26:25.919263+00:00,10361.198293275,7.614359468,82,1280,480,567.342583,231.145500,29,133,2811,461.124853,235.647036,24,152,2547
2026-08-12T12:26:25.954409+00:00,10361.233053544,7.650359844,83,1280,480,568.039126,231.131829,29,133,2837,461.707182,229.441989,23,128,2353
2026-08-12T12:26:25.985397+00:00,10361.264302508,7.682360217,84,1280,480,568.984572,231.131487,29,134,2852,462.259029,235.556505,24,153,2575
2026-08-12T12:26:26.021629+00:00,10361.300359961,7.718360587,85,1280,480,569.904530,230.488153,29,134,2870,462.889542,229.306594,24,129,2381
2026-08-12T12:26:26.056962+00:00,10361.335590641,7.750350628,86,1280,480,570.822833,230.439610,29,134,2873,463.604289,229.335576,25,129,2378
2026-08-12T12:26:26.090077+00:00,10361.368217925,7.786362882,87,1280,480,571.600902,230.449723,30,134,2884,464.202441,228.769360,24,129,2376
2026-08-12T12:26:26.119914+00:00,10361.399349295,7.818364016,88,1280,480,572.413900,230.250692,30,134,2892,464.839765,228.939597,24,129,2384
2026-08-12T12:26:26.156552+00:00,10361.435444211,7.850376252,89,1280,480,573.136882,229.878327,30,134,2893,465.547257,229.030380,25,129,2370
2026-08-12T12:26:26.202049+00:00,10361.480599476,7.886366257,90,1280,480,573.886662,229.864893,29,135,2894,466.007146,233.047638,25,145,2519
2026-08-12T12:26:26.228174+00:00,10361.506854427,7.918367364,91,1280,480,574.468085,229.508922,30,134,2914,466.632921,234.999614,25,153,2588
2026-08-12T12:26:26.262536+00:00,10361.541063973,7.954368462,92,1280,480,575.007573,229.101205,30,134,2905,467.228463,228.202280,25,129,2368
2026-08-12T12:26:26.290825+00:00,10361.569323382,7.986369551,93,1280,480,575.506529,228.859107,31,134,2910,467.733922,227.794451,25,130,2379
2026-08-12T12:26:26.334057+00:00,10361.610821222,8.022359652,94,1280,480,575.805775,228.412513,31,134,2909,467.887649,233.388611,25,153,2599
