host_time_utc,host_monotonic_s,phase,requested_armed,requested_channels_forward_right_down_yaw,sent,transport_open,session_confirmed,telemetry_fresh,telemetry_age_s,telemetry_sequence,mcu_tick_ms,state,telemetry_armed,telemetry_failsafe,command_status,reject_flags,last_command_session,last_command_sequence,last_command_crc,command_count,rejected_command_count,round_trip_ms,imu_quat_wxyz,imu_angular_velocity_xyz_rad_s,imu_linear_acceleration_xyz_m_s2,yaw_rad,yaw_rate_rad_s,depth_m,pressure_pa,received_channels_forward_right_down_yaw,applied_motor_throttle_m1_m8,motor_rpm_m1_m8,rpm_valid_mask,execution_feedback_valid,rpm_available,vision_fresh,vision_age_s,vision_count,vision_stamp_s,vision_frame_id,vision_position_xyz_m,vision_quat_xyzw,vision_covariance_diag,vision_status_age_s,vision_status_count,vision_detected,vision_detected_ids,vision_pnp_valid,vision_pnp_reprojection_error_px,vision_decision_margin,vision_detection_fps,refracted_status_age_s,refracted_status_count,refracted_mode,refracted_valid,refracted_residual_m,refracted_reject_reason
2026-08-11T13:52:45.797275+00:00,1243761.265168563,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.000048,13,1786456365.141698837,finsrov_overhead_camera,"[0.9601256828980337,0.4994224156025164,1.2203445593341087]","[-0.03648922679401534,-0.003904192981555001,-0.1302867624342765,0.990796978769885]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.150328,12,1,"[15,16]",1,0.035255,143.007294,91.497878,0.100300,12,air,1,0.156242,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.847004+00:00,1243761.314895481,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.049775,13,1786456365.141698837,finsrov_overhead_camera,"[0.9601256828980337,0.4994224156025164,1.2203445593341087]","[-0.03648922679401534,-0.003904192981555001,-0.1302867624342765,0.990796978769885]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.000112,13,1,"[15,16]",1,0.036734,141.932251,93.610552,0.150027,12,air,1,0.156242,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.897151+00:00,1243761.365038757,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.099918,13,1786456365.141698837,finsrov_overhead_camera,"[0.9601256828980337,0.4994224156025164,1.2203445593341087]","[-0.03648922679401534,-0.003904192981555001,-0.1302867624342765,0.990796978769885]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.050255,13,1,"[15,16]",1,0.036734,141.932251,93.610552,0.000152,13,air,1,0.155126,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.946844+00:00,1243761.414730479,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.149610,13,1786456365.141698837,finsrov_overhead_camera,"[0.9601256828980337,0.4994224156025164,1.2203445593341087]","[-0.03648922679401534,-0.003904192981555001,-0.1302867624342765,0.990796978769885]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.099947,13,1,"[15,16]",1,0.036734,141.932251,93.610552,0.049844,13,air,1,0.155126,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.997670+00:00,1243761.465555698,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.000074,14,1786456365.345176697,finsrov_overhead_camera,"[0.9610054876170656,0.4999594112983411,1.2209611792513748]","[-0.03650382115097846,-0.004095141944621363,-0.13272749344493925,0.9904716620568478]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.150772,13,1,"[15,16]",1,0.036734,141.932251,93.610552,0.100669,13,air,1,0.155126,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:46.047161+00:00,1243761.515049369,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.049568,14,1786456365.345176697,finsrov_overhead_camera,"[0.9610054876170656,0.4999594112983411,1.2209611792513748]","[-0.03650382115097846,-0.004095141944621363,-0.13272749344493925,0.9904716620568478]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.000153,14,1,"[15,16]",1,0.023408,141.628769,91.677431,0.150163,13,air,1,0.155126,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:46.097174+00:00,1243761.565061015,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.099579,14,1786456365.345176697,finsrov_overhead_camera,"[0.9610054876170656,0.4999594112983411,1.2209611792513748]","[-0.03650382115097846,-0.004095141944621363,-0.13272749344493925,0.9904716620568478]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.050164,14,1,"[15,16]",1,0.023408,141.628769,91.677431,0.000162,14,air,1,0.145217,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:46.146920+00:00,1243761.614794600,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.149313,14,1786456365.345176697,finsrov_overhead_camera,"[0.9610054876170656,0.4999594112983411,1.2209611792513748]","[-0.03650382115097846,-0.004095141944621363,-0.13272749344493925,0.9904716620568478]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.099898,14,1,"[15,16]",1,0.023408,141.628769,91.677431,0.049896,14,air,1,0.145217,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:46.197663+00:00,1243761.665548707,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.000075,15,1786456365.541406870,finsrov_overhead_camera,"[0.9622469377132433,0.5013939172874322,1.2210746151932637]","[-0.03687720149229463,-0.006691980256140315,-0.1445711594693989,0.9887843391053591]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.150652,14,1,"[15,16]",1,0.023408,141.628769,91.677431,0.100650,14,air,1,0.145217,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:46.247007+00:00,1243761.714899674,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.049426,15,1786456365.541406870,finsrov_overhead_camera,"[0.9622469377132433,0.5013939172874322,1.2210746151932637]","[-0.03687720149229463,-0.006691980256140315,-0.1445711594693989,0.9887843391053591]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.000113,15,1,"[15,16]",1,0.028813,145.298111,93.60959,0.150001,14,air,1,0.145217,air_pinhole_pose_pressure_depth_z
