time_s,depth_m,depth_ref_m,heave_velocity_m_s,heave_rate_ref_m_s,heave_force_n,heave_disturbance_n,yaw_rad,yaw_ref_rad,yaw_rate_rad_s,yaw_rate_ref_rad_s,yaw_moment_nm,yaw_disturbance_nm,heave_sliding,yaw_sliding
34.72,1.4983556239351108,1.5,0.0032709781248305824,0.002139598107322664,-0.6936159309755483,0.731871077424582,1.0477154395316814,1.0471975511965976,0.0011849370657088694,0.0005195672219252807,-0.05525672247595261,0.03940722990763537,-0.0011313800175079183,-0.0006653698437835886
34.730000000000004,1.4983883583903084,1.5,0.0032759113668877635,0.002115648028552295,-0.7099210890356932,0.7478613969410732,1.0477269461970904,1.0471975511965976,0.0011163995744359902,0.0004742852499003779,-0.053407194005343314,0.03783735165685537,-0.0011602633383354685,-0.0006421143245356123
34.74,1.4984211416816633,1.5,0.003280745387344654,0.0020916338257920813,-0.7262047812171565,0.7638290937073148,1.0477377736089908,1.0471975511965976,0.0010490862930350126,0.0004302693507230884,-0.05155904369573675,0.03626505182848653,-0.0011891115615525727,-0.0006188169423119241
34.75,1.4984539728162367,1.5,0.003285480041644968,0.002067556227145727,-0.7424665151423214,0.7797736847017174,1.0477479339256304,1.0471975511965976,0.0009829804526210097,0.00038750126958216155,-0.049712337965687435,0.034690431049178426,-0.0012179238144992412,-0.0005954791830388482
34.76,1.498486850799659,1.5,0.003290115188218744,0.0020434159626151766,-0.7587057990944703,0.79569468760163,1.0477574391383424,1.0471975511965976,0.000918065439016235,0.0003459629032234509,-0.04786714295094589,0.033113590094124144,-0.0012466992256035675,-0.0005721025357927841
34.77,1.4985197746361596,1.5,0.003294650688486808,0.0020192137640787085,-0.7749221420326687,0.8115916207979181,1.0477663010731,1.0471975511965976,0.0008543247944725624,0.00030563630178791353,-0.04602352453230109,0.031534629880605895,-0.0012754369244080996,-0.0005486884926846489
34.78,1.4985527433285974,1.5,0.003299086406865134,0.001994950365268977,-0.7911150536065767,0.8274640034095553,1.047774531392089,1.0471975511965976,0.0007917422192482916,0.00026650367050352756,-0.044181548362278715,0.029953651461539776,-0.001304136041596157,-0.0005252385487447641
34.79,1.4985857558784903,1.5,0.00330342221076913,0.001970626501750994,-0.8072840441712864,0.8433113552981977,1.0477821415952953,1.0471975511965976,0.0007303015730442304,0.0002285473712361882,-0.042341279890682496,0.02837075601900428,-0.0013327957090181358,-0.0005017542018080422
34.800000000000004,1.4986188112860452,1.5,0.00330765797061783,0.0019462429109000545,-0.8234286248021156,0.8591331970826491,1.047789143022106,1.0471975511965976,0.0006699868763039595,0.00019174992390444287,-0.040502784389027276,0.026786044857766728,-0.0013614150597177754,-0.00047823695239951667
34.81,1.4986519085501888,1.5,0.003311793559837984,0.001921800331879599,-0.8395483073094142,0.874929050153392,1.047795546852921,1.0471975511965976,0.0006107823113830316,0.00015609400776294422,-0.038666126973850655,0.025199619398801932,-0.001389993227958385,-0.00045468830362008737
34.82,1.4986850466685966,1.5,0.0033158288548680538,0.0018972995056190383,-0.855642604253251,0.8906984366870957,1.0478013641107795,1.0471975511965976,0.0005526722235918856,0.00012156246255901718,-0.03683137262904123,0.023611581172797068,-0.0014185293492490155,-0.0004311097610328684
34.83,1.4987182246377238,1.5,0.003319763735162142,0.0018727411747915086,-0.8717110289582043,0.9064408796609997,1.047806605662993,1.0471975511965976,0.0004956411221166415,8.813828956706399e-05,-0.03499858622706926,0.022022031813656546,-0.0014470225603706334,-0.00040750283254957747
34.84,1.4987514414528351,1.5,0.003323598083193797,0.0018481260837915805,-0.8877530955280453,0.9221559028674251,1.0478112822227903,1.0471975511965976,0.0004396736808224849,5.580465250501244e-05,-0.033167832549273704,0.020431073051996082,-0.0014754719994022165,-0.00038386902831747245
34.85,1.4987846961080353,1.5,0.0033273317844597526,0.0018234549787129145,-0.9037683188604242,0.9378430309281077,1.0478154043509624,1.0471975511965976,0.0003847547389436441,2.4544878337390668e-05,-0.03133917630507911,0.018838806708634786,-0.001503876805746838,-0.0003602098606062534
34.86,1.498817987596299,1.5,0.003330964727483556,0.0017987286073258644,-0.9197562146615305,0.95350178930861,1.0478189824575246,1.0471975511965976,0.00033086930166454135,-5.65754203123662e-06,-0.02951268215039539,0.01724533468807444,-0.0015322361201576917,-0.000336526843695778
34.87,1.4988513149095015,1.5,0.0033344968038191134,0.0017739477190550227,-0.9357162994607566,0.969131704332695,1.0478220268033756,1.0471975511965976,0.0002780025405955665,-3.481895316812957e-05,-0.027688414705000147,0.015650758971980448,-0.0015605490847640908,-0.0003128214937636961
34.88,1.4988846770384485,1.5,0.00333792790805414,0.0017491130649567267,-0.9516480906252686,0.9847323031966455,1.047824547501965,1.0471975511965976,0.00022613979414784122,-6.295553462573792e-05,-0.025866438569068586,0.014055181612653657,-0.0015888148430974135,-0.00028909532877357917
34.89,1.4989180729729072,1.5,0.0033412579378135293,0.0017242253976964986,-0.9675511063746602,1.0003031139834953,1.0478265545209613,1.0471975511965976,0.00017526656781058827,-9.008330055263078e-05,-0.02404681833879576,0.012458704726501856,-0.0016170325401170308,-0.00026534986836321907
34.9,1.4989515017016357,1.5,0.0033444867937625867,0.0016992854715264603,-0.9834248657954067,1.015843665677425,1.0478280576839243,1.0471975511965976,0.00012536853433499197,-0.00011621809939837484,-0.02222961862120377,0.010861430487500122,-0.0016452013222361265,-0.0002415866337333668
34.910000000000004,1.4989849622124145,1.5,0.0033476143796102404,0.0016742940422626684,-0.9992688888555383,1.0313534881779514,1.0478290666719792,1.0471975511965976,7.643153382799251e-05,-0.00014137561370876082,-0.020414904048127087,0.00926346112065384,-0.001673320337347572,-0.00021780714753675333
34.92,1.499018453492076,1.5,0.0033506406021121013,0.001649251867262428,-1.015082696419045,1.0468321123140862,1.0478295910254882,1.0471975511965976,2.8441573759544115e-05,-0.0001655713600077102,-0.018602739289350873,0.007664898895458465,-0.0017013887348496734,-0.00019401293376725433
34.93,1.4990519745265358,1.5,0.0033535653710734426,0.001624159705401544,-1.030865810260404,1.0622790698586502,1.047829640145724,1.0471975511965976,-1.861517054939079e-05,-0.00018882068876254702,-0.01679318988880219,0.006065846119350062,-0.0017294056656718985,-0.00017020551821315624
34.94,1.4990855243008225,1.5,0.003356388599352109,0.0015990183170515291,-1.0466177530790446,1.077693893542355,1.0478292232965947,1.0471975511965976,-6.475234319253015e-05,-0.00021113878443178977,-0.014986328719729467,0.004466405131161201,-0.0017573702823005797,-0.00014638644123925963
34.95,1.4991191017991086,1.5,0.0033591102028613065,0.0015738284640567713,-1.0623380485137395,1.0930761170679797,1.0478283496063563,1.0471975511965976,-0.00010998343439114672,-0.00023254066559168463,-0.013182221969848891,0.002866678294566345,-0.0017852817388045352,-0.0001225572312005379
34.96,1.4991527060047412,1.5,0.003361730100572325,0.0015485909097116414,-1.0780262211570766,1.108425275124396,1.04782702806917,1.0471975511965976,-0.00015432177443957623,-0.0002530411851309953,-0.011380933651581993,0.0012667679915405483,-0.0018131391908606837,-9.871941069141907e-05
34.97,1.4991863359002724,1.5,0.0033642482145171187,0.0015233064187375677,-1.0936817965697705,1.1237409034007628,1.0478252675467319,1.0471975511965976,-0.00019778052574292074,-0.0002726550305148836,-0.009582528002700461,-0.0003332233842036075,-0.001840941795779551,-7.487450477196286e-05
34.980000000000004,1.4992199904674899,1.5,0.00336666446979085,0.0014979757572600675,-1.1093043012950148,1.1390225386005126,1.0478230767699506,1.0471975511965976,-0.00024037268374073187,-0.0002913967241173449,-0.007787069462419737,-0.0019331934337670457,-0.0018686887125307825,-5.1024040376613014e-05
34.99,1.4992536686874476,1.5,0.003368978794554318,0.001472599692785729,-1.1248932628728217,1.1542697184553063,1.0478204643406102,1.0471975511965976,-0.0002821110777572434,-0.0003092806236188835,-0.0059946226560055145,-0.0035330397596091637,-0.0018963791017685891,-2.7169545861640133e-05
35.0,1.4992873695404962,1.5,0.0033711911200362695,0.0014471789941791569,-1.140448209854269,1.1694819817391358,1.047817438733028,1.0471975511965976,-0.0003230083718147263,-0.00032632092246657725,-0.0042052523853655325,-0.005132659972111898,-0.0019240121258571126,-3.312550651850938e-06
35.01,1.4993210920063147,1.5,0.0033733013805356624,0.0014217144316398616,-1.1559686718158302,1.1846588682822063,1.0478140082957035,1.0471975511965976,-0.00036307706543576646,-0.00034253165039370865,-0.002419023623720109,-0.006731951696129073,-0.0019515869488958009,2.054541504205781e-05
35.02,1.4993548350639396,1.5,0.003375309513423792,0.0013962067766791284,-1.1714541793735027,1.1997999189848476,1.0478101812529594,1.0471975511965976,-0.0004023294944519105,-0.0003579266739962098,-0.0006360015130167892,-0.008330812577536947,-0.0019791027367446635,4.440282045570069e-05
35.03,1.499388597691797,1.5,0.0033772154591463505,0.0013706568020968285,-1.1869042641970753,1.214904675831421,1.0478059657065746,1.0471975511965976,-0.00044077783183045017,-0.00037251969736335817,0.0011437486368245675,-0.009929140289781311,-0.002006558657049522,6.8258134467092e-05
35.04,1.499422378867733,1.5,0.0033790191612253747,0.0013450652819581971,-1.2023184590242564,1.2299726819042027,1.0478013696374093,1.0471975511965976,-0.00047843408852716137,-0.0003863242627602203,0.0029201613475126364,-0.011526832540436975,-0.0020339538792671775,9.21098257669411e-05
35.050000000000004,1.4994561775690438,1.5,0.00338072056626112,0.0013194329915705708,-1.217696297674822,1.2450034813971487,1.0477964009070178,1.0471975511965976,-0.0005153101143699719,-0.0003993537513591875,0.00469317097137725,-0.013123787077745955,-0.002061287574690549,0.00011595636301078437
35.06,1.4994899927725074,1.5,0.003382319623933816,0.001293760707460089,-1.233037315064691,1.2599966196297105,1.0477910672592587,1.0471975511965976,-0.0005514175989760378,-0.0004116213840186372,0.006462711689891018,-0.014719901697159407,-0.002088558916473727,0.00013979621495740065
35.07,1.499523823454414,1.5,0.003383816287005346,0.0012680492073483508,-1.2483410472200198,1.2749516430606196,1.0477853763218903,1.0471975511965976,-0.000586768072704227,-0.0004231402221060768,0.00822871751218745,-0.016315074247889333,-0.0021157670796569956,0.00016362785059815014
35.08,1.4995576685905965,1.5,0.003385210511320829,0.001242299270129046,-1.2636070312911971,1.289868099301538,1.0477793356081593,1.0471975511965976,-0.0006213729076430208,-0.0004339231683638189,0.009991122273547034,-0.017909202639436263,-0.002142911241191783,0.0001874497392792019
35.09,1.4995915271564622,1.5,0.0033865022558100997,0.001216511675844536,-1.2788348055668861,1.304745537130821,1.0477729525183763,1.0471975511965976,-0.0006552433186338277,-0.0004439829678148075,0.011749859634108826,-0.01950218484812797,-0.0021699905799655635,0.00021126035081902016
35.1,1.4996253981270224,1.5,0.0033876914824891046,0.0011906872056624157,-1.2940239094879287,1.3195835065070995,1.047766234341486,1.0471975511965976,-0.0006883903643287401,-0.0004533322087068142,0.01350486307772416,-0.02109391892364542,-0.002197004276826689,0.00023505815562192595
35.11,1.4996592804769249,1.5,0.003388778156461201,0.00116482664185202,-1.309173883661355,1.3343815585829215,1.0477591882566202,1.0471975511965976,-0.000720824948282029,-0.0004619833234927036,0.015256065911178932,-0.0226843029955518,-0.002223951514609181,0.00025884162478932536
35.12,1.4996931731804832,1.5,0.0033897622459183466,0.0011389307677609106,-1.3242842698742165,1.34913924571835,1.0477518213346473,1.0471975511965976,-0.0007525578200737605,-0.0004699485898451467,0.017003401263628325,-0.02427323527980936,-0.002250831478157436,0.00028260923022861375
35.13,1.499727075211709,1.5,0.0033906437221422185,0.0011130003677913205,-1.3393546111074857,1.363856121494493,1.0477441405397032,1.0471975511965976,-0.0007835995764645318,-0.000477240131703594,0.01874680208645429,-0.02586061408529496,-0.002277643354350898,0.00030635944476093774
35.14,1.4997609855443412,1.5,0.003391422559505224,0.0010870362273765761,-1.354384451549836,1.378531740726943,1.0477361527307139,1.0471975511965976,-0.0008139606625794595,-0.0004838699203518269,0.020486201153416657,-0.027446337820305467,-0.0023043863321286478,0.00033009074222763255
